# Logfile created on 2024-01-04 13:45:06 +0000 by logger.rb/66358
[2024-01-04T13:45:07+00:00] INFO: Started Chef Infra Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded
  One version per cookbook

[2024-01-04T13:45:08+00:00] INFO: *** Chef Infra Client 15.12.22 ***
[2024-01-04T13:47:20+00:00] INFO: file[Alertmanager config] updated file contents /var/opt/gitlab/alertmanager/alertmanager.yml
[2024-01-04T13:47:20+00:00] INFO: file[Alertmanager config] owner changed to 992
[2024-01-04T13:47:20+00:00] INFO: file[Alertmanager config] mode changed to 644
[2024-01-04T13:47:20+00:00] INFO: file[Alertmanager config] not queuing delayed action restart on runit_service[alertmanager] (delayed), as it's already been queued
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] created directory /opt/gitlab/sv/alertmanager
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager] mode changed to 755
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] created file /opt/gitlab/sv/alertmanager/run
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] updated file contents /opt/gitlab/sv/alertmanager/run
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] mode changed to 755
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] created directory /opt/gitlab/sv/alertmanager/log
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log] mode changed to 755
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] created directory /opt/gitlab/sv/alertmanager/log/main
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/log/main] mode changed to 755
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] created file /opt/gitlab/sv/alertmanager/log/config
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] updated file contents /opt/gitlab/sv/alertmanager/log/config
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] mode changed to 644
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] sending create action to ruby_block[verify_chown_persisted_on_alertmanager] (immediate)
[2024-01-04T13:47:20+00:00] INFO: ruby_block[verify_chown_persisted_on_alertmanager] called
[2024-01-04T13:47:20+00:00] INFO: link[/var/log/gitlab/alertmanager/config] created
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] created file /opt/gitlab/sv/alertmanager/log/run
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] updated file contents /opt/gitlab/sv/alertmanager/log/run
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] mode changed to 755
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] created directory /opt/gitlab/sv/alertmanager/env
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] mode changed to 755
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] created directory /opt/gitlab/sv/alertmanager/control
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] owner changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] group changed to 0
[2024-01-04T13:47:20+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] mode changed to 755
[2024-01-04T13:47:20+00:00] INFO: link[/opt/gitlab/init/alertmanager] created
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:47:20+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:47:21+00:00] INFO: link[/opt/gitlab/service/alertmanager] created
[2024-01-04T13:47:23+00:00] INFO: ruby_block[wait for alertmanager service socket] called
[2024-01-04T13:47:24+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:47:24+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:47:24+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:47:25+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start alertmanager] ran successfully
[2024-01-04T13:47:25+00:00] INFO: directory[/var/log/gitlab/grafana] created directory /var/log/gitlab/grafana
[2024-01-04T13:47:25+00:00] INFO: directory[/var/log/gitlab/grafana] owner changed to 992
[2024-01-04T13:47:25+00:00] INFO: directory[/var/log/gitlab/grafana] mode changed to 700
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana] created directory /var/opt/gitlab/grafana
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana] owner changed to 992
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana] mode changed to 700
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning] created directory /var/opt/gitlab/grafana/provisioning
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning] owner changed to 992
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning] mode changed to 700
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/dashboards] created directory /var/opt/gitlab/grafana/provisioning/dashboards
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/dashboards] owner changed to 992
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/dashboards] mode changed to 700
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/datasources] created directory /var/opt/gitlab/grafana/provisioning/datasources
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/datasources] owner changed to 992
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/datasources] mode changed to 700
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/notifiers] created directory /var/opt/gitlab/grafana/provisioning/notifiers
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/notifiers] owner changed to 992
[2024-01-04T13:47:26+00:00] INFO: directory[/var/opt/gitlab/grafana/provisioning/notifiers] mode changed to 700
[2024-01-04T13:47:26+00:00] INFO: link[/var/opt/gitlab/grafana/conf] created
[2024-01-04T13:47:26+00:00] INFO: link[/var/opt/gitlab/grafana/public] created
[2024-01-04T13:47:26+00:00] INFO: directory[/opt/gitlab/etc/grafana/env] created directory /opt/gitlab/etc/grafana/env
[2024-01-04T13:47:26+00:00] INFO: directory[/opt/gitlab/etc/grafana/env] owner changed to 992
[2024-01-04T13:47:26+00:00] INFO: directory[/opt/gitlab/etc/grafana/env] mode changed to 700
[2024-01-04T13:47:26+00:00] WARN: Connecting to GitLab to generate new app_id and app_secret for GitLab Grafana.
[2024-01-04T13:48:20+00:00] INFO: Updated the gitlab-secrets.json file.
[2024-01-04T13:48:20+00:00] INFO: ruby_block[authorize Grafana with GitLab] called
[2024-01-04T13:48:20+00:00] INFO: ruby_block[populate Grafana configuration options] called
[2024-01-04T13:48:20+00:00] INFO: file[/opt/gitlab/etc/grafana/env/SSL_CERT_DIR] created file /opt/gitlab/etc/grafana/env/SSL_CERT_DIR
[2024-01-04T13:48:20+00:00] INFO: file[/opt/gitlab/etc/grafana/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/grafana/env/SSL_CERT_DIR
[2024-01-04T13:48:20+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] created file /var/opt/gitlab/grafana/grafana.ini
[2024-01-04T13:48:20+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] updated file contents /var/opt/gitlab/grafana/grafana.ini
[2024-01-04T13:48:20+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] owner changed to 992
[2024-01-04T13:48:20+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] mode changed to 644
[2024-01-04T13:48:20+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] not queuing delayed action restart on runit_service[grafana] (delayed), as it's already been queued
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/dashboards/gitlab_dashboards.yml] created file /var/opt/gitlab/grafana/provisioning/dashboards/gitlab_dashboards.yml
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/dashboards/gitlab_dashboards.yml] updated file contents /var/opt/gitlab/grafana/provisioning/dashboards/gitlab_dashboards.yml
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/dashboards/gitlab_dashboards.yml] owner changed to 992
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/dashboards/gitlab_dashboards.yml] mode changed to 644
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/dashboards/gitlab_dashboards.yml] not queuing delayed action restart on runit_service[grafana] (delayed), as it's already been queued
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/datasources/gitlab_datasources.yml] created file /var/opt/gitlab/grafana/provisioning/datasources/gitlab_datasources.yml
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/datasources/gitlab_datasources.yml] updated file contents /var/opt/gitlab/grafana/provisioning/datasources/gitlab_datasources.yml
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/datasources/gitlab_datasources.yml] owner changed to 992
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/datasources/gitlab_datasources.yml] mode changed to 644
[2024-01-04T13:48:21+00:00] INFO: file[/var/opt/gitlab/grafana/provisioning/datasources/gitlab_datasources.yml] not queuing delayed action restart on runit_service[grafana] (delayed), as it's already been queued
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana] created directory /opt/gitlab/sv/grafana
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana] mode changed to 755
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/run] created file /opt/gitlab/sv/grafana/run
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/run] updated file contents /opt/gitlab/sv/grafana/run
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/run] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/run] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/run] mode changed to 755
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] created directory /opt/gitlab/sv/grafana/log
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] mode changed to 755
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] created directory /opt/gitlab/sv/grafana/log/main
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] mode changed to 755
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] created file /opt/gitlab/sv/grafana/log/config
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] updated file contents /opt/gitlab/sv/grafana/log/config
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] mode changed to 644
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] sending create action to ruby_block[verify_chown_persisted_on_grafana] (immediate)
[2024-01-04T13:48:21+00:00] INFO: ruby_block[verify_chown_persisted_on_grafana] called
[2024-01-04T13:48:21+00:00] INFO: link[/var/log/gitlab/grafana/config] created
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] created file /opt/gitlab/sv/grafana/log/run
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] updated file contents /opt/gitlab/sv/grafana/log/run
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] mode changed to 755
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] created directory /opt/gitlab/sv/grafana/env
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] mode changed to 755
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] created directory /opt/gitlab/sv/grafana/control
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] owner changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] group changed to 0
[2024-01-04T13:48:21+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] mode changed to 755
[2024-01-04T13:48:21+00:00] INFO: link[/opt/gitlab/init/grafana] created
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:48:21+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:48:21+00:00] INFO: link[/opt/gitlab/service/grafana] created
[2024-01-04T13:48:24+00:00] INFO: ruby_block[wait for grafana service socket] called
[2024-01-04T13:48:25+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:48:25+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:48:25+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:48:27+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start grafana] ran successfully
[2024-01-04T13:48:27+00:00] INFO: templatesymlink[Create a gitlab.yml and create a symlink to Rails root] sending run action to execute[clear the gitlab-rails cache] (delayed)
[2024-01-04T13:48:27+00:00] INFO: version_file[Create version file for Gitaly] sending hup action to runit_service[gitaly] (delayed)
[2024-01-04T13:48:27+00:00] INFO: runit_service[gitaly] signalled (HUP)
[2024-01-04T13:48:28+00:00] INFO: runit_service[gitaly] sent hup
[2024-01-04T13:48:28+00:00] INFO: env_dir[/opt/gitlab/etc/gitlab-workhorse/env] sending restart action to runit_service[gitlab-workhorse] (delayed)
[2024-01-04T13:48:28+00:00] INFO: template[/var/opt/gitlab/gitlab-exporter/gitlab-exporter.yml] sending restart action to runit_service[gitlab-exporter] (delayed)
[2024-01-04T13:48:28+00:00] INFO: env_dir[/opt/gitlab/etc/prometheus/env] sending restart action to runit_service[prometheus] (delayed)
[2024-01-04T13:48:29+00:00] INFO: file[Prometheus config] sending run action to execute[reload prometheus] (delayed)
[2024-01-04T13:48:30+00:00] INFO: execute[reload prometheus] ran successfully
[2024-01-04T13:48:30+00:00] INFO: env_dir[/opt/gitlab/etc/alertmanager/env] sending restart action to runit_service[alertmanager] (delayed)
[2024-01-04T13:48:30+00:00] INFO: env_dir[/opt/gitlab/etc/grafana/env] sending restart action to runit_service[grafana] (delayed)
[2024-01-04T13:48:33+00:00] INFO: Chef Infra Client Run complete in 202.97125326 seconds
[2024-01-04T13:48:33+00:00] INFO: Running report handlers
[2024-01-04T13:48:33+00:00] INFO: Report handlers complete
[2024-01-04T13:48:33+00:00] WARN: This release of Chef Infra Client became end of life (EOL) on May 1st 2021. Please update to a supported release to receive new features, bug fixes, and security updates.
